timestamp,runtime,model_accuracy,precision_0,precision_1,recall_0,recall_1,solver,change_message,penalty,l1_ratio
2024-01-08 21:43:53.336274,0.1172370910644531,0.6862745098039216,0.45,0.8387096774193549,0.6428571428571429,0.7027027027027027,lbfgs,initial tracking run,,
2024-01-08 21:44:07.346659,0.1175510883331298,0.7058823529411765,0.4666666666666667,0.8055555555555556,0.5,0.7837837837837838,lbfgs,no changes,,
2024-01-08 21:44:37.923208,0.1148779392242431,0.6862745098039216,0.4285714285714285,0.7837837837837838,0.4285714285714285,0.7837837837837838,liblinear,changed solver to liblinear,,
2024-01-08 21:44:49.582060,0.1128230094909668,0.7254901960784313,0.5,0.7948717948717948,0.4285714285714285,0.8378378378378378,liblinear,no changes,,
2024-01-08 21:45:59.828644,0.1139118671417236,0.7254901960784313,0.5,0.7804878048780488,0.3571428571428571,0.8648648648648649,liblinear,"changed penalty to l1, added to tracker",l1,
2024-01-08 21:49:28.222330,0.11801671981811523,0.7254901960784313,0.5,0.8709677419354839,0.7142857142857143,0.7297297297297297,saga,"changed penalty to elasticnet, l1ratio=0.1",elasticnet,0.1
